,Income
19031,0
19032,1050
19033,0
19034,0
19035,4807
19036,650
19037,450
19038,0
19039,0
19040,0
19041,700
19042,800
19043,2100
19044,0
19045,0
19046,1200
19047,0
19048,427
19049,1400
19050,0
19051,877
19052,0
19053,900
19054,0
19055,0
19056,0
19057,0
19058,800
19059,0
19060,0
19061,500
19062,1800
19063,900
19064,0
19065,0
19066,0
19067,1331
19068,0
19069,0
19070,1552
19071,0
19072,1000
19073,700
19074,900
19075,750
19076,0
19077,1501
19078,2038
19079,0
19080,600
19081,0
19082,0
19083,1100
19084,0
19085,0
19086,0
19087,2163
19088,0
19089,1280
19090,425
19091,1000
19092,425
19093,0
19094,0
19095,0
19096,0
19097,1000
19098,0
19099,0
19100,585
19101,0
19102,755
19103,0
19104,800
19105,975
19106,0
19107,0
19108,800
19109,722
19110,0
19111,0
19112,425
19113,0
19114,1352
19115,435
19116,859
19117,0
19118,0
19119,655
19120,550
19121,650
19122,0
19123,900
19124,0
19125,0
19126,1100
19127,901
19128,1000
19129,2200
19130,0
19131,1900
19132,920
19133,2200
19134,250
19135,800
19136,725
19137,260
19138,0
19139,1184
19140,600
19141,935
19142,700
19143,715
19144,0
19145,0
19146,0
19147,1000
19148,0
19149,900
19150,1095
19151,750
19152,500
19153,0
19154,550
19155,0
19156,475
19157,1350
19158,690
19159,0
19160,0
19161,700
19162,0
19163,0
19164,1050
19165,0
19166,700
19167,0
19168,460
19169,0
19170,0
19171,475
19172,0
19173,500
19174,1200
19175,0
19176,500
19177,1000
19178,1825
19179,0
19180,0
19181,1090
19182,1050
19183,550
19184,1000
19185,2250
19186,225
19187,700
19188,0
19189,0
19190,975
19191,900
19192,0
19193,500
19194,0
19195,0
19196,1000
19197,0
19198,700
19199,0
19200,1175
19201,0
19202,0
19203,0
19204,630
19205,0
19206,1100
19207,0
19208,590
19209,0
19210,0
19211,500
19212,0
19213,1300
19214,1200
19215,500
19216,0
19217,0
19218,0
19219,2300
19220,0
19221,1100
19222,0
19223,0
19224,0
19225,2200
19226,435
19227,0
19228,0
19229,0
19230,850
19231,0
19232,700
19233,0
19234,1712
19235,1350
19236,1340
19237,0
19238,0
19239,975
19240,707
19241,0
19242,1546
19243,300
19244,0
19245,500
19246,0
19247,0
19248,540
19249,1740
19250,0
19251,0
19252,1500
19253,0
19254,0
19255,0
19256,0
19257,850
19258,0
19259,500
19260,0
19261,500
19262,1575
19263,750
19264,1270
19265,815
19266,0
19267,0
19268,1740
19269,1500
19270,2000
19271,2000
19272,600
19273,1400
19274,1864
19275,1250
19276,900
19277,485
19278,0
19279,0
19280,0
19281,435
19282,0
19283,1235
19284,1540
19285,650
19286,0
19287,0
19288,0
19289,0
19290,0
19291,0
19292,0
19293,650
19294,0
19295,425
19296,0
19297,646
19298,1439
19299,1425
19300,1910
19301,575
19302,650
19303,0
19304,0
19305,0
19306,800
19307,0
19308,576
19309,0
19310,0
19311,619
19312,500
19313,0
19314,1700
19315,550
19316,950
19317,0
19318,450
19319,0
19320,0
19321,0
19322,1050
19323,800
19324,0
19325,0
19326,525
19327,475
19328,1800
19329,755
19330,0
19331,0
19332,0
19333,500
19334,878
19335,671
19336,500
19337,0
19338,1100
19339,950
19340,0
19341,0
19342,0
19343,1750
19344,0
19345,0
19346,400
19347,1051
19348,900
19349,700
19350,0
19351,800
19352,0
19353,800
19354,700
19355,525
19356,0
19357,650
19358,0
19359,0
19360,0
19361,0
19362,0
19363,1320
19364,1060
19365,7700
19366,1250
19367,0
19368,425
19369,435
19370,490
19371,0
19372,550
19373,974
19374,525
19375,735
19376,0
19377,0
19378,750
19379,0
19380,1375
19381,0
19382,0
19383,0
19384,0
19385,0
19386,486
19387,1200
19388,2218
19389,525
19390,0
19391,0
19392,0
19393,600
19394,0
19395,0
19396,0
19397,2200
19398,700
19399,425
19400,0
19401,650
19402,0
19403,0
19404,700
19405,1062
19406,800
19407,1000
19408,1050
19409,1400
19410,945
19411,1098
19412,0
19413,1500
19414,0
19415,550
19416,0
19417,0
19418,1030
19419,825
19420,525
19421,877
19422,0
19423,445
19424,425
19425,0
19426,0
19427,650
19428,0
19429,0
19430,0
19431,600
19432,0
19433,450
19434,0
19435,212
19436,1100
19437,0
19438,800
19439,0
19440,425
19441,435
19442,600
19443,525
19444,980
19445,755
19446,710
19447,0
19448,0
19449,890
19450,0
19451,0
19452,1099
19453,4200
19454,0
19455,0
19456,779
19457,0
19458,0
19459,0
19460,515
19461,425
19462,500
19463,1023
19464,2250
19465,0
19466,0
19467,1000
19468,1100
19469,600
19470,2448
19471,0
19472,874
19473,0
19474,2500
19475,475
19476,600
19477,0
19478,600
19479,800
19480,0
19481,650
19482,820
19483,0
19484,0
19485,900
19486,0
19487,0
19488,0
19489,0
19490,2000
19491,850
19492,0
19493,0
19494,0
19495,0
19496,0
19497,600
19498,600
19499,600
19500,0
19501,0
19502,0
19503,0
19504,650
19505,0
19506,900
19507,0
19508,720
19509,525
19510,700
19511,700
19512,0
19513,610
19514,0
19515,0
19516,1500
19517,1400
19518,0
19519,2000
19520,1142
19521,650
19522,675
19523,600
19524,500
19525,500
19526,0
19527,500
19528,0
19529,2000
19530,0
19531,600
19532,1100
19533,650
19534,0
19535,0
19536,0
19537,0
19538,1068
19539,1486
19540,500
19541,425
19542,1049
19543,0
19544,0
19545,0
19546,0
19547,0
19548,700
19549,0
19550,550
19551,0
19552,0
19553,1538
19554,0
19555,500
19556,0
19557,0
19558,1760
19559,1450
19560,0
19561,0
19562,225
19563,0
19564,0
19565,0
19566,0
19567,250
19568,825
19569,0
19570,700
19571,0
19572,0
19573,575
19574,0
19575,0
19576,450
19577,500
19578,0
19579,490
19580,1300
19581,0
19582,0
19583,625
19584,700
19585,1300
19586,500
19587,0
19588,1150
19589,2200
19590,475
19591,0
19592,2200
19593,700
19594,1300
19595,0
19596,530
19597,700
19598,705
19599,0
19600,0
19601,0
19602,576
19603,595
19604,600
19605,600
19606,0
19607,500
19608,0
19609,650
19610,0
19611,1125
19612,500
19613,0
19614,475
19615,0
19616,650
19617,1230
19618,960
19619,1500
19620,2000
19621,1875
19622,900
19623,748
19624,1820
19625,425
19626,0
19627,0
19628,650
19629,2100
19630,1200
19631,0
19632,0
19633,850
19634,550
19635,0
19636,0
19637,0
19638,0
19639,700
19640,900
19641,600
19642,0
19643,655
19644,1500
19645,2019
19646,0
19647,0
19648,0
19649,750
19650,800
19651,0
19652,0
19653,677
19654,0
19655,1353
19656,650
19657,800
19658,485
19659,600
19660,760
19661,800
19662,0
19663,900
19664,1217
19665,0
19666,1270
19667,0
19668,0
19669,0
19670,213
19671,910
19672,1450
19673,0
19674,1500
19675,450
19676,0
19677,710
19678,0
19679,1999
19680,790
19681,0
19682,1260
19683,1027
19684,0
19685,1200
19686,0
19687,0
19688,685
19689,672
19690,455
19691,1800
19692,500
19693,600
19694,1700
19695,450
19696,0
19697,500
19698,0
19699,0
19700,0
19701,0
19702,500
19703,0
19704,1700
19705,0
19706,850
19707,0
19708,925
19709,1500
19710,500
19711,0
19712,1100
19713,869
19714,2360
19715,2100
19716,800
19717,450
19718,660
19719,1900
19720,0
19721,1000
19722,600
19723,500
19724,0
19725,0
19726,575
19727,0
19728,0
19729,0
19730,570
19731,1725
19732,475
19733,900
19734,500
19735,0
19736,500
19737,1123
19738,435
19739,0
19740,0
19741,0
19742,425
19743,830
19744,0
19745,525
19746,0
19747,1800
19748,1085
19749,800
19750,450
19751,1200
19752,0
19753,0
19754,0
19755,625
19756,650
19757,0
19758,754
19759,1400
19760,0
19761,0
19762,0
19763,1000
19764,1500
19765,0
19766,0
19767,0
19768,1100
19769,0
19770,956
19771,820
19772,1051
19773,0
19774,0
19775,0
19776,0
19777,0
19778,1477
19779,0
19780,700
19781,860
19782,0
19783,0
19784,2000
19785,1300
19786,0
19787,850
19788,1300
19789,800
19790,0
19791,1561
19792,0
19793,800
19794,0
19795,4000
19796,425
19797,900
19798,0
19799,0
19800,0
19801,800
19802,0
19803,550
19804,450
19805,1150
19806,0
19807,485
19808,825
19809,1200
19810,900
19811,0
19812,766
19813,0
19814,0
19815,500
19816,500
19817,0
19818,0
19819,0
19820,0
19821,1528
19822,1382
19823,0
19824,940
19825,579
19826,700
19827,600
19828,0
19829,0
19830,750
19831,700
19832,1800
19833,350
19834,1000
19835,500
19836,0
19837,500
19838,0
19839,505
19840,650
19841,1800
19842,1455
19843,0
19844,575
19845,1300
19846,0
19847,0
19848,0
19849,750
19850,450
19851,0
19852,450
19853,0
19854,0
19855,800
19856,747
19857,0
19858,750
19859,0
19860,500
19861,213
19862,1202
19863,500
19864,0
19865,0
19866,700
19867,0
19868,750
19869,879
19870,625
19871,1250
19872,646
19873,0
19874,0
19875,0
19876,0
19877,1010
19878,0
19879,700
19880,700
19881,0
19882,0
19883,0
19884,1500
19885,0
19886,450
19887,735
19888,500
19889,825
19890,0
19891,0
19892,600
19893,500
19894,0
19895,1800
19896,800
19897,325
19898,800
19899,1300
19900,600
19901,2200
19902,0
19903,650
19904,1304
19905,550
19906,425
19907,0
19908,1335
19909,492
19910,0
19911,0
19912,1871
19913,0
19914,0
19915,0
19916,0
19917,850
19918,0
19919,1300
19920,2000
19921,0
19922,945
19923,0
19924,0
19925,0
19926,754
19927,745
19928,0
19929,0
19930,1000
19931,425
19932,505
19933,800
19934,955
19935,725
19936,500
19937,0
19938,400
19939,600
19940,0
19941,0
19942,830
19943,2050
19944,0
19945,1750
19946,0
19947,1250
19948,868
19949,1789
19950,510
19951,850
19952,655
19953,1800
19954,550
19955,550
19956,0
19957,700
19958,0
19959,840
19960,600
19961,0
19962,0
19963,2050
19964,670
19965,850
19966,540
19967,0
19968,0
19969,0
19970,2400
19971,545
19972,1057
19973,600
19974,600
19975,0
19976,500
19977,0
19978,0
19979,0
19980,1820
19981,0
19982,0
19983,1150
19984,1800
19985,1360
19986,0
19987,2373
19988,425
19989,0
19990,0
19991,800
19992,720
19993,900
19994,0
19995,1300
19996,850
19997,999
19998,0
19999,671
